admin_2,age_group,scenario_name,metric,value,intervention
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_LSM_Vaccine,IMPACT_nUncompCum,3787.3192005187,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_PMC,IMPACT_nUncompCum,3021.22329386108,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_PMC,IMPACT_nUncompCum,1812.73397631665,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_PMC,IMPACT_nUncompCum,3366.50595601663,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_PMC,IMPACT_nUncompCum,2719.10096447497,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,1510.61164693054,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,906.366988158322,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,906.366988158322,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,1683.25297800831,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,1359.55048223748,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_SMC,IMPACT_nUncompCum,2265.91747039581,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_SMC,IMPACT_nUncompCum,1359.55048223749,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_SMC,IMPACT_nUncompCum,2524.87946701247,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_SMC,IMPACT_nUncompCum,3172.28445855413,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,1132.9587351979,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,679.775241118743,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,679.775241118743,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,1262.43973350624,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,1586.14222927707,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,3776.52911732634,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,2265.91747039581,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,2265.91747039581,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,4208.13244502079,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM,IMPACT_nUncompCum,1208.48931754443,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM,IMPACT_nUncompCum,10876.4038578999,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM,IMPACT_nUncompCum,20199.0357360998,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_PMC,IMPACT_nUncompCum,483.395727017782,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_PMC,IMPACT_nUncompCum,4350.56154315995,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_PMC,IMPACT_nUncompCum,8079.6142944399,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_PMC,IMPACT_nUncompCum,6525.84231473993,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,241.697863508886,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,2175.28077157997,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,2175.28077157997,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,4039.80714721995,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,3262.92115736996,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_SMC,IMPACT_nUncompCum,362.54679526333,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_SMC,IMPACT_nUncompCum,3262.92115736997,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_SMC,IMPACT_nUncompCum,6059.71072082994,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_SMC,IMPACT_nUncompCum,7613.48270052992,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,181.273397631665,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,1631.46057868498,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,1631.46057868498,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,3029.85536041497,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,3806.74135026495,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,604.244658772215,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,5438.20192894995,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,5438.20192894995,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,10099.5178680499,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_PMC,IMPACT_nUncompCum,4833.95727017772,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_PMC,IMPACT_nUncompCum,8977.34921604435,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_PMC,IMPACT_nUncompCum,7250.93590526658,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,2416.97863508887,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,2416.97863508887,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,4488.67460802216,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,3625.46795263329,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_SMC,IMPACT_nUncompCum,3625.4679526333,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_SMC,IMPACT_nUncompCum,6733.01191203327,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_SMC,IMPACT_nUncompCum,8459.42522281102,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_SMC_Vaccine,IMPACT_nUncompCum,1812.73397631665,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_SMC_Vaccine,IMPACT_nUncompCum,1812.73397631665,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_SMC_Vaccine,IMPACT_nUncompCum,3366.50595601663,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_SMC_Vaccine,IMPACT_nUncompCum,4229.71261140551,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_Vaccine,IMPACT_nUncompCum,6042.44658772216,IPTSc
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_Vaccine,IMPACT_nUncompCum,6042.44658772216,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IPTSc_Vaccine,IMPACT_nUncompCum,11221.6865200554,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS,IMPACT_nUncompCum,15106.1164693054,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS,IMPACT_nUncompCum,16832.5297800831,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM,IMPACT_nUncompCum,906.366988158331,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM,IMPACT_nUncompCum,13595.5048223749,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM,IMPACT_nUncompCum,15149.2768020748,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_PMC,IMPACT_nUncompCum,362.54679526333,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_PMC,IMPACT_nUncompCum,5438.20192894994,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_PMC,IMPACT_nUncompCum,6059.71072082994,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_PMC,IMPACT_nUncompCum,4894.38173605495,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,181.273397631665,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,2719.10096447497,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,1631.46057868498,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,3029.85536041497,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,2447.19086802747,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_SMC,IMPACT_nUncompCum,271.910096447498,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_SMC,IMPACT_nUncompCum,4078.65144671246,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_SMC,IMPACT_nUncompCum,4544.78304062246,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_SMC,IMPACT_nUncompCum,5710.11202539744,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,135.955048223748,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,2039.32572335623,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,1223.59543401374,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,2272.39152031122,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,2855.05601269872,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_Vaccine,IMPACT_nUncompCum,453.183494079163,LSM
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_Vaccine,IMPACT_nUncompCum,6797.75241118743,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_Vaccine,IMPACT_nUncompCum,4078.65144671246,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IRS_LSM_Vaccine,IMPACT_nUncompCum,7574.63840103743,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_PMC,IMPACT_nUncompCum,6042.44658772216,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_PMC,IMPACT_nUncompCum,6733.01191203327,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_PMC,IMPACT_nUncompCum,5438.20192894995,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IRS_PMC_Vaccine,IMPACT_nUncompCum,3021.22329386108,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_PMC_Vaccine,IMPACT_nUncompCum,1812.73397631665,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IRS_PMC_Vaccine,IMPACT_nUncompCum,3366.50595601663,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_PMC_Vaccine,IMPACT_nUncompCum,2719.10096447497,PMC
Kongwa District Council,0-5,CM_IG2_Nets_IRS_SMC,IMPACT_nUncompCum,4531.83494079162,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_SMC,IMPACT_nUncompCum,5049.75893402495,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_SMC,IMPACT_nUncompCum,6344.56891710827,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IRS_SMC_Vaccine,IMPACT_nUncompCum,2265.91747039581,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_SMC_Vaccine,IMPACT_nUncompCum,1359.55048223749,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IRS_SMC_Vaccine,IMPACT_nUncompCum,2524.87946701247,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_IRS_SMC_Vaccine,IMPACT_nUncompCum,3172.28445855413,SMC
Kongwa District Council,0-5,CM_IG2_Nets_IRS_Vaccine,IMPACT_nUncompCum,7553.05823465269,IRS
Kongwa District Council,0-5,CM_IG2_Nets_IRS_Vaccine,IMPACT_nUncompCum,4531.83494079163,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_IRS_Vaccine,IMPACT_nUncompCum,8416.26489004159,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_LSM,IMPACT_nUncompCum,2416.97863508886,LSM
Kongwa District Council,0-5,CM_IG2_Nets_LSM,IMPACT_nUncompCum,40398.0714721995,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_LSM_PMC,IMPACT_nUncompCum,966.791454035551,LSM
Kongwa District Council,0-5,CM_IG2_Nets_LSM_PMC,IMPACT_nUncompCum,16159.2285888798,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_LSM_PMC,IMPACT_nUncompCum,13051.6846294799,PMC
Kongwa District Council,0-5,CM_IG2_Nets_LSM_PMC_Vaccine,IMPACT_nUncompCum,483.395727017782,LSM
Kongwa District Council,0-5,CM_IG2_Nets_LSM_PMC_Vaccine,IMPACT_nUncompCum,4350.56154315995,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_LSM_PMC_Vaccine,IMPACT_nUncompCum,8079.6142944399,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_LSM_PMC_Vaccine,IMPACT_nUncompCum,6525.84231473993,PMC
Kongwa District Council,0-5,CM_IG2_Nets_LSM_SMC,IMPACT_nUncompCum,725.09359052666,LSM
Kongwa District Council,0-5,CM_IG2_Nets_LSM_SMC,IMPACT_nUncompCum,12119.4214416599,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_LSM_SMC,IMPACT_nUncompCum,15226.9654010598,SMC
Kongwa District Council,0-5,CM_IG2_Nets_LSM_SMC_Vaccine,IMPACT_nUncompCum,362.54679526333,LSM
Kongwa District Council,0-5,CM_IG2_Nets_LSM_SMC_Vaccine,IMPACT_nUncompCum,3262.92115736997,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_LSM_SMC_Vaccine,IMPACT_nUncompCum,6059.71072082994,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_LSM_SMC_Vaccine,IMPACT_nUncompCum,7613.48270052992,SMC
Kongwa District Council,0-5,CM_IG2_Nets_LSM_Vaccine,IMPACT_nUncompCum,1208.48931754443,LSM
Kongwa District Council,0-5,CM_IG2_Nets_LSM_Vaccine,IMPACT_nUncompCum,10876.4038578999,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_LSM_Vaccine,IMPACT_nUncompCum,20199.0357360998,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_PMC,IMPACT_nUncompCum,17954.6984320887,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_PMC,IMPACT_nUncompCum,14501.8718105332,PMC
Kongwa District Council,0-5,CM_IG2_Nets_PMC_Vaccine,IMPACT_nUncompCum,4833.95727017772,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_PMC_Vaccine,IMPACT_nUncompCum,8977.34921604435,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_PMC_Vaccine,IMPACT_nUncompCum,7250.93590526658,PMC
Kongwa District Council,0-5,CM_IG2_Nets_SMC,IMPACT_nUncompCum,13466.0238240665,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_SMC,IMPACT_nUncompCum,16918.850445622,SMC
Kongwa District Council,0-5,CM_IG2_Nets_SMC_Vaccine,IMPACT_nUncompCum,3625.4679526333,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_SMC_Vaccine,IMPACT_nUncompCum,6733.01191203327,IG2_Nets
Kongwa District Council,0-5,CM_IG2_Nets_SMC_Vaccine,IMPACT_nUncompCum,8459.42522281102,SMC
Kongwa District Council,0-5,CM_IG2_Nets_Vaccine,IMPACT_nUncompCum,12084.8931754443,Vaccine
Kongwa District Council,0-5,CM_IG2_Nets_Vaccine,IMPACT_nUncompCum,22443.3730401109,IG2_Nets
Kongwa District Council,0-5,CM_IPTSc,IMPACT_nUncompCum,34528.266215555,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS,IMPACT_nUncompCum,21580.166384722,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS,IMPACT_nUncompCum,12948.0998308332,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM,IMPACT_nUncompCum,1294.80998308332,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM,IMPACT_nUncompCum,19422.1497462498,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM,IMPACT_nUncompCum,11653.2898477499,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets,IMPACT_nUncompCum,517.923993233329,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets,IMPACT_nUncompCum,7768.8598984999,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets,IMPACT_nUncompCum,4661.31593909995,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets,IMPACT_nUncompCum,6991.97390864993,PBO_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,207.16959729333,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,3107.54395939997,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,1864.52637563998,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,2796.78956345997,PBO_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,2796.78956345997,PMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,103.584798646667,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1553.77197969999,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,932.263187819991,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,932.263187819991,Vaccine
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1398.39478172999,PBO_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1398.39478172999,PMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,155.377197969997,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,2330.65796954997,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,1398.39478172998,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,2097.59217259498,PBO_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,3262.92115736996,SMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,77.6885989849991,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,1165.32898477499,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,699.197390864992,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,699.197390864992,Vaccine
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,1048.79608629749,PBO_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,1631.46057868498,SMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,258.961996616664,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,3884.42994924996,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,2330.65796954997,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,2330.65796954997,Vaccine
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,3495.98695432496,PBO_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC,IMPACT_nUncompCum,517.923993233329,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC,IMPACT_nUncompCum,7768.8598984999,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC,IMPACT_nUncompCum,4661.31593909995,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC,IMPACT_nUncompCum,6991.97390864993,PMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,284.858196278331,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,4272.87294417496,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,2563.72376650496,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,2097.59217259498,STD_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,3845.58564975747,PMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,142.429098139166,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,2136.43647208748,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1281.86188325249,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1281.86188325249,Vaccine
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1048.79608629749,STD_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1922.79282487873,PMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,258.961996616664,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,3884.42994924996,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,2330.65796954997,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,2330.65796954997,Vaccine
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,3495.98695432496,PMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC,IMPACT_nUncompCum,388.442994924995,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC,IMPACT_nUncompCum,5826.64492387494,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC,IMPACT_nUncompCum,3495.98695432497,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC,IMPACT_nUncompCum,8157.30289342492,SMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,213.643647208745,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,3204.65470813121,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,1922.79282487873,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,1573.19412944623,STD_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,4486.51659138371,SMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,106.821823604375,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1602.32735406561,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,961.396412439366,IPTSc
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,961.396412439366,Vaccine
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,786.597064723117,STD_Nets
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,2243.25829569185,SMC
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,194.221497462497,LSM
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,2913.32246193747,IRS
Kongwa District Council,0-5,CM_IPTSc_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,1747.99347716248,IPTSc
